ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
50406489,CCc1cc(ccc1C(=O)NCc1cccc(Oc2ccc(OC(C)(C)C(O)=O)c(C)c2)c1)C(F)(F)F,1127.0,CCc1cc(C(F)(F)F)ccc1C(=O)NCc1cccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1,515.5280000000004,6.540520000000006,4,2
50406509,Cc1cc(Oc2cccc(CNC(=O)c3cc4ccc(Cl)cc4[nH]3)c2)ccc1CCC(O)=O,1132.0,Cc1cc(Oc2cccc(CNC(=O)c3cc4ccc(Cl)cc4[nH]3)c2)ccc1CCC(=O)O,462.9330000000002,5.869220000000004,3,3
51249583,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1150.0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.44700000000006,3.159600000000001,5,1
50938875,CO[C@@H](Cc1ccc(cc1)C#CCCOc1ccc(Oc2ccccc2)cc1)C(O)=O,1153.45,CO[C@@H](Cc1ccc(C#CCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O,416.473,4.941600000000005,4,1
51188929,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,1200.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,304.47400000000005,6.216700000000006,1,1
51188930,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,1200.0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,278.4359999999999,5.660500000000005,1,1
50386123,OC(=O)COc1ccc(SCc2ccc(OCc3ccc(cc3)C(F)(F)F)cc2)c2CCCc12,1200.0,O=C(O)COc1ccc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c1CCC2,488.5270000000002,6.528800000000005,4,1
51335544,CC(C)(Oc1ccc(CCOc2ccc(cc2)\N=N\c2ccccc2)cc1)C(=O)NS(=O)(=O)c1ccccc1,1200.0,CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccccc1,543.6450000000002,6.386000000000007,7,1
50935550,CC(C)=CCC\C(C)=C\Cc1c(O)cc(\C=C\c2cccc(c2)C(F)(F)F)cc1O,1210.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2cccc(C(F)(F)F)c2)cc1O,416.48300000000006,7.522200000000008,2,2
50935555,CC(C)=CCC\C(C)=C\Cc1c(O)cc(\C=C\c2ccc(O)cc2)cc1O,1210.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O,364.48500000000007,6.209000000000008,3,3
50843073,Cc1oc(nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)-c1ccccc1,1217.0,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,546.6230000000003,6.610320000000006,6,2
50406556,Cc1cc(Oc2cccc(CNC(=O)c3ccc(cc3Cl)C(F)(F)F)c2)ccc1OC(C)(C)C(O)=O,1230.0,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Cl)c2)ccc1OC(C)(C)C(=O)O,521.9190000000002,6.6315200000000045,4,2
1372374,CCOc1ccc(cc1CC(O)=O)-c1nccc(CCCc2nn(Cc3ccc(cc3)C(C)(C)C)c(=O)n2CC)n1,1238.0,CCOc1ccc(-c2nccc(CCCc3nn(Cc4ccc(C(C)(C)C)cc4)c(=O)n3CC)n2)cc1CC(=O)O,557.6950000000003,5.0686000000000035,8,1
51241713,CCOc1ccc(cc1CC(O)=O)-c1ccc(CCCc2nn(-c3ccc(SC)cc3)c(=O)n2-c2ccccc2F)cc1,1240.0,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(SC)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O,597.7120000000001,6.752300000000006,7,1
50868792,CC(C)COC(=O)N1CCC(C(Cc2ccc(OCCc3nc(oc3C)-c3ccccc3)cc2)C1)C(O)=O,1250.0,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2CN(C(=O)OCC(C)C)CCC2C(=O)O)cc1,520.6260000000004,5.629320000000005,6,1
50939246,COc1cccc2n(ccc12)S(=O)(=O)c1cccc(c1)C(=O)Nc1ccc(C)cc1C(O)=O,1258.93,COc1cccc2c1ccn2S(=O)(=O)c1cccc(C(=O)Nc2ccc(C)cc2C(=O)O)c1,464.4990000000002,4.145820000000002,6,2
50939230,Cc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)n2ccc3c(Br)cccc23)c(c1)C(O)=O,1258.93,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4c(Br)cccc43)c2)c(C(=O)O)c1,513.3690000000003,4.899720000000004,5,2
51241721,CCOc1ccc(cc1CC(O)=O)-c1ccc(CCCc2nn(-c3ccc(cc3)C(F)(F)F)c(=O)n2-c2ccccc2F)cc1,1280.0,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O,619.6150000000001,7.049200000000007,6,1
50856007,COc1ccc(cn1)N1C(C(Cc2cccc(OCCc3nc(oc3C)-c3ccccc3)c2)C1=O)C(O)=O,1300.0,COc1ccc(N2C(=O)C(Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)C2C(=O)O)cn1,513.5500000000002,4.333820000000003,7,1
50868738,CCCOC(=O)N1CCC(C(O)=O)=C(Cc2cccc(OCCc3nc(oc3C)-c3ccccc3)c2)C1,1320.0,CCCOC(=O)N1CCC(C(=O)O)=C(Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)C1,504.5830000000003,5.447520000000005,6,1
50359273,CCc1ccc(OC(C)CCOc2ccc(OC(C)(C)C(O)=O)cc2)c(c1)C(=O)c1ccccc1,1323.0,CCc1ccc(OC(C)CCOc2ccc(OC(C)(C)C(=O)O)cc2)c(C(=O)c2ccccc2)c1,476.5690000000002,5.9584000000000055,5,1
50568512,Cc1oc(nc1COc1cccc(CN(CC(O)=O)C(=O)Oc2ccc(C)cc2)c1)-c1ccc(cc1)C(C)(C)C,1324.0,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(C)(C)C)cc4)oc3C)c2)cc1,542.6320000000004,6.920540000000007,6,1
50938866,CCc1ccc(O[C@H](C)CCOc2ccc(OC(C)(C)C(O)=O)cc2)c(c1)C(=O)c1ccccc1,1324.34,CCc1ccc(O[C@H](C)CCOc2ccc(OC(C)(C)C(=O)O)cc2)c(C(=O)c2ccccc2)c1,476.5690000000002,5.9584000000000055,5,1
1372351,CCn1c(CCCc2cccc(c2)-c2cccc(c2)C(O)=O)nn(Cc2ccc(cc2)C(C)(C)C)c1=O,1333.0,CCn1c(CCCc2cccc(-c3cccc(C(=O)O)c3)c2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,497.6390000000003,5.951000000000005,5,1
50514844,COC(=O)N(CC(O)=O)Cc1cc(F)cc(OCc2nc(oc2C)-c2ccc(Cl)cc2)c1,1341.0,COC(=O)N(CC(=O)O)Cc1cc(F)cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,462.8610000000002,4.674520000000004,6,1
