ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
CHEMBL5079880,O=C(O)C1CN(Cc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Br)cc2OCc2ccc3nonc3c2)C1,52.3,O=C(O)C1CN(Cc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Br)cc2OCc2ccc3nonc3c2)C1,634.914,6.980100000000005,7,1
CHEMBL5182456,N#Cc1cncc(COc2cc(Oc3ncnc4c(-c5ccc6c(c5)OCCO6)cccc34)c(Cl)cc2CNCCO)c1,12.18,N#Cc1cncc(COc2cc(Oc3ncnc4c(-c5ccc6c(c5)OCCO6)cccc34)c(Cl)cc2CNCCO)c1,596.0430000000002,5.441280000000005,10,2
CHEMBL4741765,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,100.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,682.2170000000002,6.579300000000008,8,2
CHEMBL4782470,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccccc1.Cl.Cl,89.6,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccccc1,649.2350000000005,7.131400000000007,6,1
CHEMBL4753463,N#Cc1cncc(COc2cc(NCc3cccc(-c4ccccc4)c3C(F)(F)F)ccc2CN[C@H](CO)C(=O)O)c1,2933.0,N#Cc1cncc(COc2cc(NCc3cccc(-c4ccccc4)c3C(F)(F)F)ccc2CN[C@H](CO)C(=O)O)c1,576.5750000000003,5.3652800000000065,7,4
CHEMBL4760885,N#Cc1cncc(COc2cc(NCc3cccc(-c4ccccc4)c3Br)ccc2CN[C@H](CO)C(=O)O)c1,206.0,N#Cc1cncc(COc2cc(NCc3cccc(-c4ccccc4)c3Br)ccc2CN[C@H](CO)C(=O)O)c1,587.4740000000003,5.108980000000006,7,4
CHEMBL4789160,COc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1CN[C@H](CO)C(=O)O,253.0,COc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1CN[C@H](CO)C(=O)O,434.53600000000023,4.126240000000002,5,4
CHEMBL4852628,Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1nnc(-c2ccc(CNCCO)cc2)o1,1000.0,Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1nnc(-c2ccc(CNCCO)cc2)o1,443.50300000000016,4.232120000000003,7,2
CHEMBL4856653,COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC5CCOCC5)c(OC)c4)c3C)c2C)ccc1CNC1CCOCC1,34.4,COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC5CCOCC5)c(OC)c4)c3C)c2C)ccc1CNC1CCOCC1,620.8340000000001,7.85884000000001,6,2
CHEMBL4858813,Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1cccc(-c2ccc(CNCCO)cc2)c1C,45.6,Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1cccc(-c2ccc(CNCCO)cc2)c1C,480.65200000000027,5.468240000000006,4,4
CHEMBL4866385,COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC5CCCC5O)c(OC)c4)c3C)c2C)ccc1CNC1CCCC1O,36.4,COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC5CCCC5O)c(OC)c4)c3C)c2C)ccc1CNC1CCCC1O,620.8340000000002,7.327640000000011,6,4
CHEMBL5188155,COc1cc(/C=C/c2cccc(-c3ccccc3)c2)cc(OC)c1CN[C@](C)(CO)C(=O)O,48.0,COc1cc(/C=C/c2cccc(-c3ccccc3)c2)cc(OC)c1CN[C@](C)(CO)C(=O)O,447.5310000000003,4.466400000000005,5,3
CHEMBL5084981,CC(=O)NCCCNc1ncnc(OCc2cccc(-c3ccccc3)c2C)n1,2145.0,CC(=O)NCCCNc1ncnc(OCc2cccc(-c3ccccc3)c2C)n1,391.47500000000014,3.3641200000000016,6,2
CHEMBL4752793,Cc1c(CN(C)c2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,22550.0,Cc1c(CN(C)c2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,491.6350000000001,5.831000000000006,5,2
CHEMBL4755673,Cc1c(CN(C)c2ccc(CN[C@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,100000.0,Cc1c(CN(C)c2ccc(CN[C@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,535.6440000000002,5.284200000000004,6,3
CHEMBL4794520,Cc1cc(CN[C@H](CCO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,36.0,Cc1cc(CN[C@H](CCO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,550.6590000000002,5.353420000000004,7,4
CHEMBL4853550,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(CO)CO)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,38.0,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(CO)CO)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,726.3179999999995,5.392200000000006,10,4
CHEMBL4873960,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN(CCCN(C)C)CCS(=O)(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,9.1,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN(CCCN(C)C)CCS(=O)(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,721.2760000000002,6.152800000000006,10,1
CHEMBL5185877,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3cnc4[nH]ccc4c3)cccc21,875.7,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3cnc4[nH]ccc4c3)cccc21,412.4930000000001,3.514700000000002,4,3
CHEMBL5091203,COc1nc(NCCNC(C)=O)nc(OCc2cccc(-c3ccccc3)c2C)n1,1532.0,COc1nc(NCCNC(C)=O)nc(OCc2cccc(-c3ccccc3)c2C)n1,407.4740000000001,2.9826200000000007,7,2
CHEMBL5093473,Cc1c(COc2ccc(CN[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,61.0,Cc1c(COc2ccc(CN[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,450.49100000000016,4.072820000000003,6,3
CHEMBL5076258,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCC[C@H]3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,22.7,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCC[C@H]3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,577.6370000000004,6.6489000000000065,7,1
CHEMBL4868486,Cc1ccccc1-c1cccc(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)c1C,150.1,Cc1ccccc1-c1cccc(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)c1C,595.6960000000003,4.983740000000004,9,4
CHEMBL4852526,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,150.0,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,430.50400000000025,3.409600000000002,5,2
CHEMBL4862750,Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2ccc(CNCCO)cc2)C1=O,1000.0,Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2ccc(CNCCO)cc2)C1=O,459.5460000000002,3.9617200000000024,5,2
CHEMBL4748648,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNC(=O)OC(C)(C)C)cc2Cl)cccc1-c1ccccc1,100.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNC(=O)OC(C)(C)C)cc2Cl)cccc1-c1ccccc1,737.3410000000003,8.730600000000004,7,2
CHEMBL4793437,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCO)cc2Cl)cccc1-c1ccccc1,100.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCO)cc2Cl)cccc1-c1ccccc1,624.1810000000004,6.8081000000000085,6,2
CHEMBL5180975,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1.48,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,615.0820000000001,5.651400000000006,8,3
CHEMBL5175245,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CC[C@H](C(=O)O)C2)c1,53.2,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CC[C@H](C(=O)O)C2)c1,558.6380000000003,5.308680000000004,6,1
CHEMBL5208286,N#Cc1c(-c2ccccc2)cccc1N1CCC(NC2CCCOC2)CC1,1000.0,N#Cc1c(-c2ccccc2)cccc1N1CCC(NC2CCCOC2)CC1,361.48900000000026,3.9626800000000024,4,1
CHEMBL4457544,CN(Cc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1)CC(O)CO,486.2,CN(Cc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1)CC(O)CO,514.5420000000004,2.0764800000000005,10,3
CHEMBL4784578,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCC[C@@H]1C(=O)O,1059.0,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCC[C@@H]1C(=O)O,470.56900000000036,5.004200000000004,4,1
CHEMBL4794764,O=C(c1ccc(CNCCO)c(Cl)c1)N1CCc2c(-c3ccccc3)cccc21,353.1,O=C(c1ccc(CNCCO)c(Cl)c1)N1CCc2c(-c3ccccc3)cccc21,406.9130000000001,4.291800000000004,3,2
CHEMBL4797196,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1C,457.1,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1C,427.5480000000001,4.090620000000003,3,2
CHEMBL4776469,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,120.8,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,1020.584,7.922400000000008,11,4
CHEMBL4797668,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)COCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,200.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)COCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1052.538,5.759700000000005,14,4
CHEMBL4785590,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,193.2,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,979.531,8.270600000000007,12,3
CHEMBL5280022,Cn1c(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)nc2c1CCN(CCO)C2,100.0,Cn1c(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)nc2c1CCN(CCO)C2,459.50600000000037,2.33268,8,2
CHEMBL5268649,N#Cc1c(Nc2nccc3cc(CNCCO)cnc23)cccc1-c1ccccc1,10.0,N#Cc1c(Nc2nccc3cc(CNCCO)cnc23)cccc1-c1ccccc1,395.46600000000007,3.9939800000000023,6,3
CHEMBL5272572,Cc1c(-c2ccccc2)ccnc1-c1nc2c(s1)CNCC2,100.0,Cc1c(-c2ccccc2)ccnc1-c1nc2c(s1)CNCC2,307.4220000000001,3.826220000000002,4,1
CHEMBL5270993,CCOc1cccc(-c2cccc(-c3nc4c(s3)CNCC4)c2C)c1,100.0,CCOc1cccc(-c2cccc(-c3nc4c(s3)CNCC4)c2C)c1,350.48700000000014,4.829920000000004,4,1
CHEMBL4851240,O=C(c1ncc(CNCCO)s1)N1CCc2c(-c3ccccc3)cccc21,9.3,O=C(c1ncc(CNCCO)s1)N1CCc2c(-c3ccccc3)cccc21,379.48500000000007,3.0949000000000018,5,2
CHEMBL4740780,CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,6350.0,CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,1186.4229999999995,-0.787230000000011,13,13
CHEMBL4848702,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCN(C(=O)CN)CC1,1.0,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCN(C(=O)CN)CC1,508.01800000000037,4.056700000000003,6,1
CHEMBL4871595,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nc(-c4ccc(F)cc4)cs3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,398.1,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nc(-c4ccc(F)cc4)cs3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,785.9789999999996,6.361120000000008,11,5
CHEMBL4740552,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCCCC2C(=O)NCCN)cc1,65660.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCCCC2C(=O)NCCN)cc1,589.7330000000002,4.8998000000000035,8,2
CHEMBL4756581,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCN(C)C)cc1,100000.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCN(C)C)cc1,506.6430000000003,5.121600000000004,7,1
CHEMBL5078170,OCCNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,756.0,OCCNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,451.9100000000003,4.744900000000004,7,3
CHEMBL5087726,O=C(O)CNCc1ccc2onc(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)c2c1,91.6,O=C(O)CNCc1ccc2onc(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)c2c1,465.8930000000003,4.837200000000004,7,3
CHEMBL5080683,OC1CCN(Cc2ccc3onc(Nc4cccc(-c5ccccc5)c4Cl)c3c2)C1,463.5,OC1CCN(Cc2ccc3onc(Nc4cccc(-c5ccccc5)c4Cl)c3c2)C1,419.9120000000002,5.458400000000004,5,2
CHEMBL4565838,CC(=O)NCCNCc1ccc(OCc2ccc(COc3ccc(CNCCNC(C)=O)c(OCc4cncc(C#N)c4)c3)cc2)cc1OCc1cncc(C#N)c1,8244.0,CC(=O)NCCNCc1ccc(OCc2ccc(COc3ccc(CNCCNC(C)=O)c(OCc4cncc(C#N)c4)c3)cc2)cc1OCc1cncc(C#N)c1,782.902,4.987360000000003,12,4
CHEMBL4753604,Cc1c(Nc2nccc3c(CN4CCCCC4C(=O)O)ccnc23)cccc1-c1ccccc1,10.0,Cc1c(Nc2nccc3c(CN4CCCCC4C(=O)O)ccnc23)cccc1-c1ccccc1,452.55800000000005,5.787920000000005,5,2
CHEMBL4874190,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCCCC3)c2C)cc1OCc1cccc(C#N)c1,197.0,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCCCC3)c2C)cc1OCc1cccc(C#N)c1,720.3580000000001,7.809300000000009,7,2
CHEMBL4875129,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCN3CCC(O)CC3)c2C)cc1OCc1cccc(C#N)c1,322.0,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCN3CCC(O)CC3)c2C)cc1OCc1cccc(C#N)c1,722.33,6.390000000000008,8,3
CHEMBL4862697,Cc1c(-c2nc3cc(CN4CC[C@@](C)(C(=O)O)C4)cc(C#N)c3o2)cccc1-c1cccc(NC(=O)c2nc3c(n2C)CCN(C[C@@H](C)O)C3)c1Cl,10.0,Cc1c(-c2nc3cc(CN4CC[C@@](C)(C(=O)O)C4)cc(C#N)c3o2)cccc1-c1cccc(NC(=O)c2nc3c(n2C)CCN(C[C@@H](C)O)C3)c1Cl,722.2459999999998,6.0166000000000075,10,3
CHEMBL4876007,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNCCO)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,31.0,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNCCO)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,696.2919999999996,6.031300000000007,9,3
CHEMBL4848029,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCNCC1,18.09,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCNCC1,450.96600000000024,4.859000000000004,5,1
CHEMBL4865534,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CNCCNS(C)(=O)=O,2.07,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CNCCNS(C)(=O)=O,503.0200000000002,4.092600000000003,6,2
CHEMBL4748283,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC[C@H](O)C2)cc1,89990.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC[C@H](O)C2)cc1,505.61100000000033,5.037000000000006,7,1
CHEMBL4633706,N#Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccccc1,10.0,N#Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccccc1,372.42800000000005,2.954480000000001,5,3
CHEMBL4084368,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,2.25,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,594.6640000000001,5.306420000000004,8,3
CHEMBL5181918,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNCCO)c1,87.3,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNCCO)c1,504.5900000000002,4.484080000000005,6,2
CHEMBL4776320,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccnc2)cc1NCc1cccc(-c2ccccc2)c1C,92.0,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccnc2)cc1NCc1cccc(-c2ccccc2)c1C,511.6220000000002,5.0916400000000035,6,4
CHEMBL4763554,CC(=O)NCCNCc1ccc(NCc2cccc(-c3ccccc3)c2C)cc1OCc1cccc(C#N)c1,4942.0,CC(=O)NCCNCc1ccc(NCc2cccc(-c3ccccc3)c2C)cc1OCc1cccc(C#N)c1,518.6610000000004,5.950500000000005,5,3
CHEMBL5071208,O=C(O)CNCc1ccc2c(Nc3cccc(-c4ccccc4)c3Cl)noc2c1,717.9,O=C(O)CNCc1ccc2c(Nc3cccc(-c4ccccc4)c3Cl)noc2c1,407.8570000000001,5.0660000000000025,5,3
CHEMBL5077978,CC(=O)NCCNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,193.0,CC(=O)NCCNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,434.9270000000002,5.117500000000004,5,3
CHEMBL5071685,O=C(O)CNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,30.5,O=C(O)CNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,407.85700000000014,5.0660000000000025,5,3
CHEMBL5087534,O=C(O)C1CN(Cc2ccc3onc(Nc4cccc(-c5ccccc5)c4Cl)c3c2)C1,364.0,O=C(O)C1CN(Cc2ccc3onc(Nc4cccc(-c5ccccc5)c4Cl)c3c2)C1,433.89500000000015,5.4082000000000034,5,2
CHEMBL5076345,O=C(O)[C@H](CO)NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,1723.5,O=C(O)[C@H](CO)NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,495.9190000000003,4.198100000000003,8,4
CHEMBL5093900,OCCNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,802.6,OCCNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,393.8740000000001,4.973700000000004,5,3
CHEMBL5289522,Cc1cc(CNCCO)cc2nc(-c3cccc(-c4ccccc4)c3C#N)oc12,10.0,Cc1cc(CNCCO)cc2nc(-c3cccc(-c4ccccc4)c3C#N)oc12,383.45100000000014,4.4238000000000035,5,2
CHEMBL4636289,Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CNCC2,100.0,Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CNCC2,306.4340000000001,4.431220000000003,3,1
CHEMBL5080056,Cc1c(COc2ccc(CNCc3ccoc3)cc2[N+](=O)[O-])cccc1-c1ccccc1,87.4,Cc1c(COc2ccc(CNCc3ccoc3)cc2[N+](=O)[O-])cccc1-c1ccccc1,428.4880000000001,6.0320200000000055,5,1
CHEMBL5086179,Cc1c(COc2ccc(CN[C@H](CO)C(=O)O)c(OCc3ccc4nsnc4c3)c2)cccc1-c1ccccc1,205.6,Cc1c(COc2ccc(CN[C@H](CO)C(=O)O)c(OCc3ccc4nsnc4c3)c2)cccc1-c1ccccc1,555.6560000000003,5.3598200000000045,8,3
CHEMBL5080903,CN1CCN(Cc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Br)cc2OCc2ccc3nonc3c2)CC1,3592.5,CN1CCN(Cc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Br)cc2OCc2ccc3nonc3c2)CC1,633.9739999999999,7.211100000000006,7,0
CHEMBL4585754,Cc1c(/C=C/c2ncc(CNC(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,36.0,Cc1c(/C=C/c2ncc(CNC(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,514.5000000000002,4.552520000000003,6,3
CHEMBL4525587,COc1nc(OCc2cccc(-c3cccc(COc4ccc(CNCCNC(C)=O)c(OC)n4)c3C)c2C)ccc1CNCCNC(C)=O,125.0,COc1nc(OCc2cccc(-c3cccc(COc4ccc(CNCCNC(C)=O)c(OC)n4)c3C)c2C)ccc1CNCCNC(C)=O,684.838,4.3870400000000025,10,4
CHEMBL4782603,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNC(=O)CCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,200.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNC(=O)CCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,992.5300000000001,7.142200000000006,11,4
CHEMBL4794756,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,97.3,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,893.4410000000001,7.719200000000008,10,3
CHEMBL4786497,COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,4243.0,COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,418.5410000000002,3.9034200000000014,5,3
CHEMBL4850721,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,38.0,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,752.9089999999997,5.148520000000006,12,5
CHEMBL4849745,CCN(CC)CCCN1CCc2c(-c3cccc(COc4cc(OCc5cccc(C#N)c5)c(CNCCNC(C)=O)cc4Cl)c3C)cccc21,114.0,CCN(CC)CCCN1CCc2c(-c3cccc(COc4cc(OCc5cccc(C#N)c5)c(CNCCNC(C)=O)cc4Cl)c3C)cccc21,708.3470000000002,7.665200000000009,7,2
CHEMBL4537970,Cc1c(/C=C/c2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,18.0,Cc1c(/C=C/c2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,527.5390000000002,5.547620000000005,5,3
CHEMBL5077740,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN(C)CCO,8.4,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN(C)CCO,362.4730000000002,4.1567200000000035,4,1
CHEMBL5092075,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCN,20.8,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCN,347.46200000000016,3.780920000000001,4,2
